/// Options
EditorVersion:1.0|Description:Fixed by Fruity on 2026-06-19|HasWeather:1
/// CustomAssets

/// Objects
Scene,Geometry/Cuboid,1,0,1,1,1,0,Unnamed,-7.76,-32.23547,5.333,0,0,0,134.286,6.407,134.286,Physical,Entities,Default,Basic|172/174/166/255|Nature/Grass1|50/50|0/0,;
Scene,Geometry/Cylinder,91,0,1,1,1,0,Cylinder,-670,40,-298.4204,90,180,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Cylinder,92,0,1,1,1,0,Cylinder,-630,40,-298.4204,90,180,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Cylinder,93,0,1,1,1,0,Cylinder,-670,34,-298.4204,90,180,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Cylinder,94,0,1,1,1,0,Cylinder,-630,34,-298.4204,90,180,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Tube,95,0,1,1,1,0,Tube,-649.3101,54.095,-222.6204,0,180,90,1.834808,-4.381212,1.834808,Physical,Entities,Default,Basic|255/191/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,96,0,1,1,1,0,Cuboid,-650.0441,51.037,-224.4204,0,180,180,3.119165,-0.6116028,1.223206,Physical,Entities,Default,Basic|255/191/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,97,0,1,1,1,0,Cuboid,-650.0441,47.979,-222.6204,0,180,180,3.119165,-0.6116028,0.8562417,Physical,Entities,Default,Basic|255/191/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Tube,98,0,1,1,1,0,Tube,-649.3101,54.095,-368.7026,0,180,90,1.834808,-4.381212,1.834808,Physical,Entities,Default,Basic|255/223/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,99,0,1,1,1,0,Cuboid,-650.0441,51.037,-370.5025,0,180,180,3.119165,-0.6116028,1.223206,Physical,Entities,Default,Basic|255/223/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,100,0,1,1,1,0,Cuboid,-650.0441,47.979,-368.7026,0,180,180,3.119165,-0.6116028,0.8562417,Physical,Entities,Default,Basic|255/223/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,101,0,1,1,1,0,Cuboid,-650,31,-223.4204,0,0,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,102,0,1,1,1,0,Cuboid,-650,31,-368.4183,0,0,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,103,0,1,1,1,0,Cuboid,-664,50,-223.4204,0,0,180,0.1,-3.9,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,104,0,1,1,1,0,Cuboid,-664,50,-368.4183,0,0,180,0.1,-3.9,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,105,0,1,1,1,0,Cuboid,-636,50,-223.4204,0,0,180,0.1,-3.9,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,106,0,1,1,1,0,Cuboid,-636,50,-368.4183,0,0,180,0.1,-3.9,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Decor/Wagon1,107,0,1,1,1,0,Wagon1,-830,25,-165,0,180,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,108,0,1,1,1,0,Wagon1,-830,25,-230,0,180,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,109,0,1,1,1,0,Wagon1,-870,25,-165,0,180,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Wagon1,110,0,1,1,1,0,Wagon1,-870,25,-230,0,180,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Wagon1,111,0,1,1,1,0,Wagon1,-830,25,-135,0,180,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,112,0,1,1,1,0,Wagon1,-830,25,-70,0,180,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,113,0,1,1,1,0,Wagon1,-870,25,-135,0,180,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Wagon1,114,0,1,1,1,0,Wagon1,-870,25,-70,0,180,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Cannon1,115,0,1,1,1,0,Cannon1,-854,30,-200,0,180,180,3,-0.25,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Decor/Cannon1,116,0,1,1,1,0,Cannon1,-854,30,-200,0,180,180,3,0.25,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Decor/Cannon1,117,0,1,1,1,0,Cannon1,-854,30,-110,0,180,180,3,-0.25,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Decor/Cannon1,118,0,1,1,1,0,Cannon1,-854,30,-110,0,180,180,3,0.25,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Geometry/Cuboid,119,0,1,1,1,0,Cuboid,-850,50,-225,0,180,180,3,-4,8,Physical,Entities,Default,Basic|31/31/223/255|Stone/Rock1|1/0|0/0,;
Scene,Geometry/Cuboid,120,0,1,1,1,0,Cuboid,-850,69,-225,0,180,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,121,0,1,1,1,0,Cuboid,-850,50,-80,0,180,180,3,-4,8,Physical,Entities,Default,Basic|255/159/31/255|Stone/Rock1|1/0|0/0,;
Scene,Geometry/Cuboid,122,0,1,1,1,0,Cuboid,-850,69,-80,0,180,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cylinder,123,0,1,1,1,0,Cylinder,-830,40,-150,90,0,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Cylinder,124,0,1,1,1,0,Cylinder,-870,40,-150,90,0,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Cylinder,125,0,1,1,1,0,Cylinder,-830,34,-150,90,0,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Cylinder,126,0,1,1,1,0,Cylinder,-870,34,-150,90,0,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Tube,127,0,1,1,1,0,Tube,-850.6899,54.095,-225.8,0,0,90,1.834808,-4.381212,1.834808,Physical,Entities,Default,Basic|191/191/255/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,128,0,1,1,1,0,Cuboid,-849.9559,51.037,-224,0,0,180,3.119165,-0.6116028,1.223206,Physical,Entities,Default,Basic|191/191/255/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,129,0,1,1,1,0,Cuboid,-849.9559,47.979,-225.8,0,0,180,3.119165,-0.6116028,0.8562417,Physical,Entities,Default,Basic|191/191/255/255|Misc/None|1/1|0/0,;
Scene,Geometry/Tube,130,0,1,1,1,0,Tube,-850.6899,54.095,-79.71572,0,0,90,1.834808,-4.381212,1.834808,Physical,Entities,Default,Basic|255/223/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,131,0,1,1,1,0,Cuboid,-849.9559,51.037,-77.91572,0,0,180,3.119165,-0.6116028,1.223206,Physical,Entities,Default,Basic|255/223/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,132,0,1,1,1,0,Cuboid,-849.9559,47.979,-79.71572,0,0,180,3.119165,-0.6116028,0.8562417,Physical,Entities,Default,Basic|255/223/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,133,0,1,1,1,0,Cuboid,-850,31,-225,0,180,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,134,0,1,1,1,0,Cuboid,-850,31,-80,0,180,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,135,0,1,1,1,0,Cuboid,-836,50,-225,0,180,180,0.1,-3.9,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
