/// Options
EditorVersion:1.0|Description:|HasWeather:0
/// CustomAssets

/// Objects
Scene,Geometry/Cuboid,1,0,1,1,1,0,Unnamed,-7.76,-32.03,5.333,0,0,0,134.286,6.407,134.286,Physical,Entities,Default,Basic|172/174/166/255|Nature/Grass1|50/50|0/0,;
Scene,General/EditorDaylight,2,0,1,1,0,0,Daylight,0,0,0,50.3,121.9,1.399998,1,1,1,None,Entities,Default,DefaultNoTint|255/255/255/255,Daylight|;
Scene,Nature/Cave2,21,0,1,1,1,0,Cave2,-1614.114,11.5,138.0045,0,5.000005,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,22,0,1,1,1,0,Cave2,1613.557,11.5,-144.3801,0,5.000005,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,23,0,1,1,1,0,Cave2,-1238.935,11.5,-1043.767,0,320,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,24,0,1,1,1,0,Cave2,1243.049,11.5,1038.865,0,320,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,25,0,1,1,1,0,Cave2,-1043.767,11.5,1238.935,0,50.00001,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,26,0,1,1,1,0,Cave2,1038.865,11.5,-1243.049,0,50.00001,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,27,0,1,1,1,0,Cave2,-745.1943,11.5,-1438.435,0,297.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,28,0,1,1,1,0,Cave2,750.8712,11.5,1435.48,0,297.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,29,0,1,1,1,0,Cave2,-1438.435,11.5,745.1943,0,27.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,30,0,1,1,1,0,Cave2,1435.48,11.5,-750.8712,0,27.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,31,0,1,1,1,0,Cave2,-1544.059,11.5,-490.1953,0,342.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,32,0,1,1,1,0,Cave2,1545.984,11.5,484.0915,0,342.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,33,0,1,1,1,0,Cave2,-490.1953,11.5,1544.059,0,72.50001,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,34,0,1,1,1,0,Cave2,484.0915,11.5,-1545.984,0,72.50001,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,35,0,1,1,1,0,Cave2,-278.1587,11.5,-1595.944,0,280,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,36,0,1,1,1,0,Cave2,284.4614,11.5,1594.833,0,280,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,37,0,1,1,1,0,Cave2,-1595.944,11.5,278.1587,0,10.00001,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,38,0,1,1,1,0,Cave2,1594.833,11.5,-284.4614,0,10.00001,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,39,0,1,1,1,0,Cave2,-1325.191,11.5,-931.8151,0,325,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,40,0,1,1,1,0,Cave2,1328.862,11.5,926.5726,0,325,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,41,0,1,1,1,0,Cave2,-931.8151,11.5,1325.191,0,55,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,42,0,1,1,1,0,Cave2,926.5726,11.5,-1328.862,0,55,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,43,0,1,1,1,0,Cave2,-867.7265,11.5,-1368.014,0,302.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,44,0,1,1,1,0,Cave2,873.1242,11.5,1364.575,0,302.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,45,0,1,1,1,0,Cave2,-1368.014,11.5,867.7265,0,32.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,46,0,1,1,1,0,Cave2,1364.575,11.5,-873.1242,0,32.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,47,0,1,1,1,0,Cave2,-1580.907,11.5,-353.7563,0,347.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,48,0,1,1,1,0,Cave2,1582.292,11.5,347.508,0,347.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,49,0,1,1,1,0,Cave2,-353.7563,11.5,1580.907,0,77.50002,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,50,0,1,1,1,0,Cave2,347.508,11.5,-1582.292,0,77.50002,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,51,0,1,1,1,0,Cave2,-416.1959,11.5,-1565.628,0,285,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,52,0,1,1,1,0,Cave2,422.3778,11.5,1563.972,0,285,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,53,0,1,1,1,0,Cave2,-1565.628,11.5,416.1959,0,15.00001,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,54,0,1,1,1,0,Cave2,1563.972,11.5,-422.3778,0,15.00001,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,55,0,1,1,1,0,Cave2,-1401.361,11.5,-812.7713,0,330,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,56,0,1,1,1,0,Cave2,1404.561,11.5,807.2287,0,330,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,57,0,1,1,1,0,Cave2,-812.7713,11.5,1401.361,0,60.00001,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,58,0,1,1,1,0,Cave2,807.2287,11.5,-1404.561,0,60.00001,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,59,0,1,1,1,0,Cave2,-983.6548,11.5,-1287.18,0,307.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,60,0,1,1,1,0,Cave2,988.7322,11.5,1283.284,0,307.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,61,0,1,1,1,0,Cave2,-1287.18,11.5,983.6548,0,37.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,62,0,1,1,1,0,Cave2,1283.284,11.5,-988.7322,0,37.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,63,0,1,1,1,0,Cave2,-1605.723,11.5,-214.6251,0,352.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,64,0,1,1,1,0,Cave2,1606.558,11.5,208.2798,0,352.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,65,0,1,1,1,0,Cave2,-214.6251,11.5,1605.723,0,82.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,66,0,1,1,1,0,Cave2,208.2798,11.5,-1606.558,0,82.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,67,0,1,1,1,0,Cave2,-551.0656,11.5,-1523.396,0,290,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,68,0,1,1,1,0,Cave2,557.0797,11.5,1521.208,0,290,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,69,0,1,1,1,0,Cave2,-1523.396,11.5,551.0656,0,20,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,70,0,1,1,1,0,Cave2,1521.208,11.5,-557.0797,0,20,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,71,0,1,1,1,0,Cave2,-1466.866,11.5,-687.5417,0,335,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,72,0,1,1,1,0,Cave2,1469.571,11.5,681.7414,0,335,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,73,0,1,1,1,0,Cave2,-687.5417,11.5,1466.866,0,65,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,74,0,1,1,1,0,Cave2,681.7414,11.5,-1469.571,0,65,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,75,0,1,1,1,0,Cave2,-1092.097,11.5,-1196.551,0,312.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,76,0,1,1,1,0,Cave2,1096.815,11.5,1192.227,0,312.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,77,0,1,1,1,0,Cave2,-1196.551,11.5,1092.097,0,42.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,78,0,1,1,1,0,Cave2,1192.227,11.5,-1096.815,0,42.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,79,0,1,1,1,0,Cave2,-1618.318,11.5,-73.86036,0,357.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,80,0,1,1,1,0,Cave2,1618.598,11.5,67.46645,0,357.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,81,0,1,1,1,0,Cave2,-73.86036,11.5,1618.318,0,87.50001,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,82,0,1,1,1,0,Cave2,67.46645,11.5,-1618.598,0,87.50001,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,83,0,1,1,1,0,Cave2,-681.7414,11.5,-1469.571,0,295,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,84,0,1,1,1,0,Cave2,687.5417,11.5,1466.866,0,295,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,85,0,1,1,1,0,Cave2,-1469.571,11.5,681.7414,0,25,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,86,0,1,1,1,0,Cave2,1466.866,11.5,-687.5417,0,25,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,87,0,1,1,1,0,Cave2,-1521.208,11.5,-557.0797,0,340,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,88,0,1,1,1,0,Cave2,1523.396,11.5,551.0656,0,340,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,89,0,1,1,1,0,Cave2,-557.0797,11.5,1521.208,0,70,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,90,0,1,1,1,0,Cave2,551.0656,11.5,-1523.396,0,70,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,91,0,1,1,1,0,Cave2,-1192.227,11.5,-1096.815,0,317.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,92,0,1,1,1,0,Cave2,1196.551,11.5,1092.097,0,317.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,93,0,1,1,1,0,Cave2,-1096.815,11.5,1192.227,0,47.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,94,0,1,1,1,0,Cave2,1092.097,11.5,-1196.551,0,47.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,95,0,1,1,1,0,Cave2,-1618.598,11.5,67.46645,0,2.499991,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,96,0,1,1,1,0,Cave2,1618.318,11.5,-73.86036,0,2.499991,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,97,0,1,1,1,0,Cave2,67.46645,11.5,1618.598,0,92.50002,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,98,0,1,1,1,0,Cave2,-73.86036,11.5,-1618.318,0,92.50002,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,99,0,1,1,1,0,Cave2,-67.46645,11.5,-1618.598,0,272.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,100,0,1,1,1,0,Cave2,73.86036,11.5,1618.318,0,272.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,101,0,1,1,1,0,Cave2,-1618.598,11.5,67.46645,0,2.500008,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,102,0,1,1,1,0,Cave2,1618.318,11.5,-73.86036,0,2.500008,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,103,0,1,1,1,0,Cave2,-1192.227,11.5,-1096.815,0,317.5,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,104,0,1,1,1,0,Cave2,1196.551,11.5,1092.097,0,317.5,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,105,0,1,1,1,0,Cave2,-1096.815,11.5,1192.227,0,47.50002,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,106,0,1,1,1,0,Cave2,1092.097,11.5,-1196.551,0,47.50002,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,107,0,1,1,1,0,Cave2,-681.7414,11.5,-1469.571,0,295,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,108,0,1,1,1,0,Cave2,687.5417,11.5,1466.866,0,295,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,109,0,1,1,1,0,Cave2,-1469.571,11.5,681.7414,0,25,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,110,0,1,1,1,0,Cave2,1466.866,11.5,-687.5417,0,25,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,111,0,1,1,1,0,Cave2,-1521.208,11.5,-557.0797,0,340,90,10.1,30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
Scene,Nature/Cave2,112,0,1,1,1,0,Cave2,1523.396,11.5,551.0656,0,340,90,10.1,-30,-30.1,Physical,Entities,Default,OldBombExplodeMat|0/0/0/127|1E+10/1E+10,Tag|Name:HumanIgnoreGround;
